종목코드,종목명,종가,대비,등락률,시장구분,업종명,시가총액,EPS,BPS,주당배당금,배당수익률,Date,PER,PBR,PCR,PSR,IDX_CD,IDX_NM_KOR,ALL_MKT_VAL,MKT_VAL,WGT,S_WGT,CAL_WGT,SEC_CD,SEC_NM_KOR,SEQ,TOP60,APT_SHR_CNT,SEC_1ST,ROE,size
254120,자비스,2315,0,0,KOSDAQ,기계·장비,51351832355,,506,0,0,2021-09-24,,4.84451248632076,,4.1749457199187,G2010,WICS 자본재,124006699,25676,0.02,99.51,1,G20,산업재,276,18,11091109,G20,,small
080530,코디,1810,-25,-1.36,KOSDAQ,화학,51207249380,,1479,0,0,2021-09-24,,1.4145649,10.6681769541667,0.870871588095238,G2520,WICS 내구소비재와의류,49360418,26116,0.05,99.47,1,G25,경기관련소비재,135,7,14428562,G25,,small
237750,피앤씨테크,7840,-130,-1.63,KOSDAQ,일반전기전자,50933344000,335,9551,0,0,2021-09-24,23.4,0.821505548387097,14.9803952941176,2.59864,G2010,WICS 자본재,124006699,25976,0.02,99.43,1,G20,산업재,272,18,3313266,G20,0.0351,small
025880,케이씨피드,3035,-40,-1.3,KOSDAQ,음식료·담배,50732629030,72,3172,20,0.66,2021-09-24,46.1205718454546,0.953620846428571,18.1187960821429,0.772186134398782,G3020,"WICS 식품,음료,담배",30382851,32469,0.11,99.91,1,G30,필수소비재,80,6,10698149,G30,0.0207,small
153460,네이블,7750,-30,-0.39,KOSDAQ,소프트웨어,50607608500,90,3762,0,0,2021-09-24,86.11,2.05721985772358,,4.28878038135593,G4510,WICS 소프트웨어와서비스,21315250,15688,0.07,100.59,1,G45,IT,122,16,2024304,G45,0.0239,small
005820,원림,22000,-500,-2.22,KOSPI,섬유의복,50555340000,7819,45998,500,2.27,2021-09-24,3.15970875,0.378975562218891,4.01232857142857,0.739113157894737,G1510,WICS 소재,130796768,14661,0.01,100.04,1,G15,소재,227,8,666411,G15,0.1199,small
038060,루멘스,1050,-45,-4.11,KOSDAQ,반도체,50508222450,,1993,0,0,2021-09-24,,0.518033050769231,4.46975419911504,0.152316714264174,,,,,,,,,,,,,,,small
066360,체리부로,1810,-15,-0.82,KOSDAQ,음식료·담배,50448996940,,1481,0,0,2021-09-24,,1.76380451018711,,0.279904311910261,G3020,"WICS 식품,음료,담배",30382851,23755,0.08,100.34,1,G30,필수소비재,85,6,13124265,G30,,small
317830,에스피시스템스,6170,-80,-1.28,KOSDAQ,기계·장비,50258969000,40,3769,0,0,2021-09-24,167.529896666667,1.63709996742671,9.30721648148148,1.6160440192926,G2010,WICS 자본재,124006699,12565,0.01,99.69,1,G20,산업재,287,18,2036425,G20,0.0098,small
033050,제이엠아이,1540,-95,-5.81,KOSDAQ,출판·매체복제,50172186680,,1123,0,0,2021-09-24,,1.3708247726776,11.1493748177778,0.889577778014184,G4540,WICS 디스플레이,17095003,31107,0.18,99.02,1,G45,IT,82,10,20199192,G45,,small
115480,씨유메디칼,1195,5,0.42,KOSDAQ,의료·정밀기기,50154060375,,1392,0,0,2021-09-24,,1.17533131535948,6.42234611607143,1.90627941254417,G2550,WICS 소매(유통),13446456,43634,0.32,99.19,1,G25,경기관련소비재,25,5,36513835,G25,,small
173130,오파스넷,4190,-100,-2.33,KOSDAQ,소프트웨어,49695201700,513,1907,0,0,2021-09-24,8.17,2.1989027300885,45.1774560909091,0.443707158035714,G4510,WICS 소프트웨어와서비스,21315250,20375,0.1,100.43,1,G45,IT,120,16,4862776,G45,0.2691,small
320000,윈텍,2660,10,0.38,KOSDAQ,기계·장비,49207733680,,1104,0,0,2021-09-24,,2.41214380784314,,4.39354765,G4520,WICS 기술하드웨어와장비,44599486,29033,0.07,97.66,1,G45,IT,179,24,10914497,G45,,small
014910,성문전자,2525,-20,-0.79,KOSPI,전기전자,49204313925,,1311,0,0,2021-09-24,,1.85676656320755,98.40862785,1.29826685817942,G4535,WICS 전자와 전기제품,72412941,30999,0.04,99.06,1,G45,IT,47,2,12276720,G45,,small
091970,나노캠텍,1750,0,0,KOSDAQ,화학,49140743750,,2078,0,0,2021-09-24,,0.837150660136286,30.71296484375,1.13489015588915,G1510,WICS 소재,130796768,39804,0.03,99.12,1,G15,소재,183,8,22745144,G15,,small
079170,한창산업,9420,-320,-3.29,KOSDAQ,금속,4.8984e+10,227,10153,120,1.27,2021-09-24,41.5,0.927727272727273,8.59368421052632,0.870053285968029,G1510,WICS 소재,130796768,21553,0.02,99.83,1,G15,소재,212,8,2288000,G15,0.0224,small
039740,한국정보공학,6100,20,0.33,KOSDAQ,유통,48912221700,,4544,0,0,2021-09-24,,1.3437423543956,,0.27098183767313,G4520,WICS 기술하드웨어와장비,44599486,24945,0.06,97.9,1,G45,IT,183,24,4089382,G45,,small
072950,빛샘전자,7840,-180,-2.24,KOSDAQ,반도체,48849934560,194,10110,50,0.64,2021-09-24,44.4090314181818,0.784108098876405,10.8555410133333,1.02841967494737,G4520,WICS 기술하드웨어와장비,44599486,29310,0.07,97.59,1,G45,IT,178,24,3738515,G45,0.0177,small
060300,레드로버,1830,0,0,KOSDAQ,오락·문화,48840480210,58,817,0,0,2021-09-24,37.5696001615385,2.0607797556962,,3.27788457785235,,,,,,,,,,,,,,0.0549,small
000760,이화산업,17400,-250,-1.42,KOSPI,유통업,4.872e+10,,35475,0,0,2021-09-24,,0.27919770773639,,0.953424657534246,G1510,WICS 소재,130796768,13154,0.01,100.05,1,G15,소재,228,8,756000,G15,,small
158310,참존글로벌,1015,0,0,KOSDAQ,기계·장비,48320266610,,,0,0,2021-09-24,,,,40.2668888416667,,,,,,,,,,,,,,,small
086060,진바이오텍,5600,40,0.72,KOSDAQ,음식료·담배,48219287200,,5231,30,0.54,2021-09-24,,1.07153971555556,19.28771488,0.815893184433164,G3520,WICS 제약과생물공학,139968350,33754,0.02,98.97,1,G35,건강관리,204,16,6027411,G35,,small
154040,솔루에타,3480,-140,-3.87,KOSDAQ,IT부품,48111751680,,4157,0,0,2021-09-24,,0.857606981818182,2.4176759638191,0.212601642421564,G2510,WICS 자동차와부품,88703179,34640,0.04,99.3,1,G25,경기관련소비재,110,3,9954156,G25,,small
011230,삼화전자,4600,405,9.65,KOSPI,전기전자,48106524000,,931,0,0,2021-09-24,,3.48598,,1.19966394014963,G4520,WICS 기술하드웨어와장비,44599486,29826,0.07,97.53,1,G45,IT,177,24,6483923,G45,,small
035460,기산텔레콤,3300,-30,-0.9,KOSDAQ,통신장비,48105222000,3,2200,0,0,2021-09-24,1100,1.37051914529915,20.0438425,0.699203808139535,G4520,WICS 기술하드웨어와장비,44599486,30306,0.07,97.39,1,G45,IT,175,24,9183724,G45,0.0012,small
147830,제룡산업,4810,-340,-6.6,KOSDAQ,금속,4.81e+10,285,3077,150,3.12,2021-09-24,16.88,1.56422764227642,26,3.61654135338346,G2010,WICS 자본재,124006699,51948,0.04,97.78,1,G20,산업재,221,18,10800000,G20,0.0927,small
060260,뉴보텍,1420,0,0,KOSDAQ,화학,47475925000,,630,0,0,2021-09-24,,2.25004383886256,,1.11445833333333,G2010,WICS 자본재,124006699,27061,0.02,99.39,1,G20,산업재,270,18,19057238,G20,,small
035290,골드앤에스,1305,0,0,KOSDAQ,출판·매체복제,47272202550,,438,0,0,2021-09-24,,2.9730945,,11.5298055,,,,,,,,,,,,,,,small
018500,동원금속,1010,-5,-0.49,KOSPI,운수장비,47222482330,,684,0,0,"",,1.48,,,G2510,WICS 자동차와부품,88703179,33056,0.04,99.34,1,G25,경기관련소비재,111,3,32728453,G25,,small
051630,진양화학,3930,-10,-0.25,KOSPI,화학,4.716e+10,69,2300,0,0,2021-09-24,56.96,1.70869565217391,78.6,1.0891454965358,G1510,WICS 소재,130796768,18392,0.01,99.95,1,G15,소재,220,8,4680000,G15,0.03,small
046070,코다코,1205,0,0,KOSDAQ,운송장비·부품,47072428480,,431,0,0,2021-09-24,,2.75277359532164,2.49060468148148,0.239432494811801,,,,,,,,,,,,,,,small
088790,진도,3765,-105,-2.71,KOSPI,유통업,46865756160,,7790,0,0,2021-09-24,,0.482654543357364,3.71950445714286,0.859922131376147,G2520,WICS 내구소비재와의류,49360418,22964,0.05,99.67,1,G25,경기관련소비재,139,7,6099395,G25,,small
093380,풍강,4740,-55,-1.15,KOSDAQ,금속,46827943620,16,6155,30,0.63,"",296.25,0.77,,,G2510,WICS 자동차와부품,88703179,29502,0.03,99.48,1,G25,경기관련소비재,115,3,6223967,G25,0.0026,small
033250,체시스,1460,-10,-0.68,KOSPI,운수장비,4.672e+10,,954,0,0,"",,1.53,,,G2510,WICS 자동차와부품,88703179,27098,0.03,99.61,1,G25,경기관련소비재,119,3,18560000,G25,,small
317850,대모,5600,-20,-0.36,KOSDAQ,기계·장비,46616752000,40,5206,40,0.71,2021-09-24,155.389173333333,1.07659935334873,13.7108094117647,1.1314745631068,G2010,WICS 자본재,124006699,32166,0.03,99.25,1,G20,산업재,264,18,5743850,G20,0.0069,small
010420,한솔PNS,2260,20,0.89,KOSPI,유통업,46314207120,144,2130,25,1.11,2021-09-24,15.69,1.05982167322654,4.631420712,0.18919202254902,G1510,WICS 소재,130796768,25010,0.02,99.77,1,G15,소재,208,8,11066226,G15,0.0675,small
043710,서울리거,1180,-30,-2.48,KOSDAQ,유통,46139498600,,780,0,0,2021-09-24,,1.33351152023121,,1.05582376659039,G3510,WICS 건강관리장비와서비스,17087092,26761,0.16,98.89,1,G35,건강관리,78,16,22678737,G35,,small
081580,성우전자,2960,-50,-1.66,KOSDAQ,IT부품,45904103280,,6283,0,0,2021-09-24,,0.468409217142857,4.1355048,0.403375248506151,G4520,WICS 기술하드웨어와장비,44599486,26165,0.06,97.84,1,G45,IT,182,24,8839642,G45,,small
070590,한솔인티큐브,3300,55,1.69,KOSDAQ,컴퓨터서비스,45802419300,126,1890,30,0.91,2021-09-24,26.19,1.74818394274809,,0.870768427756654,G4510,WICS 소프트웨어와서비스,21315250,27023,0.13,99.41,1,G45,IT,111,16,8188917,G45,0.0668,small
032580,피델릭스,1380,30,2.22,KOSDAQ,반도체,45722248320,,1138,0,0,2021-09-24,,1.22909269677419,2.91224511592357,0.778913940715503,G4530,WICS 반도체와반도체장비,431176010,32463,0.01,100.01,1,G45,IT,114,0,23523765,G45,,small
051390,YW,4005,-75,-1.84,KOSDAQ,유통,45478248840,374,6396,100,2.5,2021-09-24,13.7812875272727,0.626422160330579,,2.72324843353293,G2550,WICS 소매(유통),13446456,25923,0.19,99.92,1,G25,경기관련소비재,28,5,6472560,G25,0.0455,small
123330,제닉,6490,30,0.46,KOSDAQ,화학,4.543e+10,,3190,0,0,2021-09-24,,2.0372197309417,227.15,1.0790973871734,G2520,WICS 내구소비재와의류,49360418,32710,0.07,99.3,1,G25,경기관련소비재,132,7,5040000,G25,,small
114190,강원,2500,0,0,KOSDAQ,금속,45387277500,,942,0,0,2021-09-24,,2.65422675438597,,1.18504640992167,,,,,,,,,,,,,,,small
030720,동원수산,9750,150,1.56,KOSPI,"농업, 임업 및 어업",45374598750,,10314,0,0,2021-09-24,,0.941381716804979,6.87493920454546,0.312067391678129,G3020,"WICS 식품,음료,담배",30382851,33123,0.11,99.8,1,G30,필수소비재,79,6,3397278,G30,,small
050320,아래스,990,0,0,KOSDAQ,컴퓨터서비스,45205142400,6,128,0,0,2021-09-24,165,7.66188854237288,,6.55146991304348,,,,,,,,,,,,,,0.0464,small
252500,세화피앤씨,2170,-280,-11.43,KOSDAQ,화학,45012733150,107,725,30,1.38,2021-09-24,20.28,3.00084887666667,11.1142550987654,2.45971219398907,G2520,WICS 내구소비재와의류,49360418,59417,0.12,96.43,1,G25,경기관련소비재,100,7,27381017,G25,0.148,small
099410,동방선기,3320,0,0,KOSDAQ,운송장비·부품,44956126640,,2049,0,0,2021-09-24,,1.62296486064982,,2.08130215925926,,,,,,,,,,,,,,,small
011300,성안,787,0,0,KOSPI,섬유의복,44747135820,,977,0,0,2021-09-24,,0.676961207564296,,0.34958699859375,,,,,,,,,,,,,,,small
208350,지란지교시큐리티,5360,-120,-2.19,KOSDAQ,출판·매체복제,44523059760,,4962,0,0,2021-09-24,,0.592850329693742,5.936407968,0.713510573076923,G4510,WICS 소프트웨어와서비스,21315250,24488,0.11,100.14,1,G45,IT,117,16,4568598,G45,,small
096610,알에프세미,4320,-35,-0.8,KOSDAQ,반도체,44274237120,,3927,0,0,2021-09-24,,1.18697686648794,,1.30602469380531,G4520,WICS 기술하드웨어와장비,44599486,27893,0.06,97.72,1,G45,IT,180,24,6456660,G45,,small
223310,경남제약헬스케어,3320,0,0,KOSDAQ,소프트웨어,44267239920,,2221,0,0,2021-09-24,,1.74969327747036,,4.33992548235294,,,,,,,,,,,,,,,small
060480,국일신동,3960,-35,-0.88,KOSDAQ,금속,43916400000,8,4244,30,0.76,2021-09-24,495,0.932407643312102,29.2776,1.74271428571429,G1510,WICS 소재,130796768,25472,0.02,99.75,1,G15,소재,207,8,6432200,G15,0.0019,small
003680,한성기업,7070,-120,-1.67,KOSPI,음식료품,43901271050,400,8130,0,0,2021-09-24,17.68,0.8693321,1.50346818664384,0.164980349680571,G3020,"WICS 식품,음료,담배",30382851,21951,0.07,100.42,1,G30,필수소비재,86,6,3104758,G30,0.0492,small
030350,드래곤플라이,2565,70,2.81,KOSDAQ,디지털컨텐츠,43880463045,,319,0,0,2021-09-24,,10.6747200380282,,19.94487165,G5020,WICS 미디어와엔터테인먼트,150344455,53989,0.04,99.27,1,G50,커뮤니케이션서비스,95,3,21048396,G50,,small
073540,에프알텍,3830,-130,-3.28,KOSDAQ,통신장비,4.3662e+10,,2415,0,0,2021-09-24,,1.58770909090909,54.5775,1.7894262295082,G4520,WICS 기술하드웨어와장비,44599486,27507,0.06,97.78,1,G45,IT,181,24,7182000,G45,,small
062970,피피아이,4685,-40,-0.85,KOSDAQ,일반전기전자,43608846725,,1887,0,0,2021-09-24,,2.47777538210227,,1.99127153995434,G4520,WICS 기술하드웨어와장비,44599486,32271,0.07,97.04,1,G45,IT,170,24,6888057,G45,,small
065420,에스아이리소스,639,0,0,KOSDAQ,광업,43500682854,18,203,0,0,2021-09-24,35.5,3.222272804,,3.24631961597015,,,,,,,,,,,,,,0.0908,small
043200,파루,1120,5,0.45,KOSDAQ,IT부품,43439700640,,732,0,0,2021-09-24,,1.52956692394366,,1.04926813140097,,,,,,,,,,,,,,,small
066790,씨씨에스,772,-18,-2.28,KOSDAQ,방송서비스,43235910180,,470,0,0,2021-09-24,,1.64395095741445,8.15771890188679,2.2402026,G5020,WICS 미디어와엔터테인먼트,150344455,36318,0.02,99.6,1,G50,커뮤니케이션서비스,106,3,47044255,G50,,small
044780,에이치케이,2320,70,3.11,KOSDAQ,기계·장비,42933425840,67,2696,0,0,2021-09-24,35.7778548666667,0.860389295390782,4.0124697046729,0.77357524036036,G2010,WICS 자본재,124006699,33488,0.03,99.14,1,G20,산업재,260,18,14434514,G20,0.024,small
004920,씨아이테크,1070,-15,-1.38,KOSPI,기타제조업,42748339330,,1283,0,0,2021-09-24,,1.30728866452599,,0.817367864818356,G4520,WICS 기술하드웨어와장비,44599486,22657,0.05,97.95,1,G45,IT,184,24,21174411,G45,,small
160600,이큐셀,3100,0,0,KOSDAQ,기계·장비,42720312600,,5630,0,0,2021-09-24,,7.911169,,0.471006754134509,,,,,,,,,,,,,,,small
219550,자안코스메틱,5350,200,3.88,KOSDAQ,유통,42707905100,,2650,0,0,2021-09-24,,2.49753830994152,,1.40486529934211,G2520,WICS 내구소비재와의류,49360418,21354,0.04,99.71,1,G25,경기관련소비재,140,7,3991393,G25,,small
191410,육일씨엔에쓰,4560,-135,-2.88,KOSDAQ,IT부품,42695380320,,1376,0,0,2021-09-24,,2.65188697639752,,0.558840056544503,G4520,WICS 기술하드웨어와장비,44599486,21775,0.05,98.05,1,G45,IT,186,24,4775141,G45,,small
048830,엔피케이,2275,-20,-0.87,KOSDAQ,화학,42596924825,,2073,30,1.32,2021-09-24,,1.09785888724227,4.78617132865169,0.691508519886364,G1510,WICS 소재,130796768,21724,0.02,99.82,1,G15,소재,211,8,9549201,G15,,small
015260,에이엔피,1895,105,5.87,KOSPI,전기전자,42327495055,,1864,0,0,2021-09-24,,1.03998759348894,22.2776289763158,0.515560232095006,G4520,WICS 기술하드웨어와장비,44599486,32592,0.07,96.97,1,G45,IT,169,24,17199035,G45,,small
056090,유앤아이,4535,-85,-1.84,KOSDAQ,의료·정밀기기,42070850340,,3325,0,0,2021-09-24,,1.55242990184502,19.1231137909091,1.51333994028777,G3510,WICS 건강관리장비와서비스,17087092,29029,0.17,98.73,1,G35,건강관리,77,16,6401078,G35,,small
113810,디젠스,1280,90,7.56,KOSDAQ,운송장비·부품,41763905280,,398,0,0,2021-09-24,,3.21260809846154,6.96065088,0.509937793406593,G2510,WICS 자동차와부품,88703179,26729,0.03,99.64,1,G25,경기관련소비재,120,3,20881953,G25,,small
214310,에스엘바이오닉스,988,51,5.44,KOSDAQ,반도체,41559047244,,1179,0,0,2021-09-24,,0.884235047744681,,1.45311354,G4540,WICS 디스플레이,17095003,36572,0.21,98.43,1,G45,IT,79,10,37016155,G45,,small
065690,파커스,2955,-65,-2.15,KOSDAQ,IT부품,41515773105,,5288,150,5.08,2021-09-24,,0.564073004144022,8.83314321382979,0.530214215900383,G4520,WICS 기술하드웨어와장비,44599486,21588,0.05,98.14,1,G45,IT,188,24,7305652,G45,,small
029480,릭스솔루션,489,5,1.03,KOSDAQ,통신장비,41280323271,,304,0,0,2021-09-24,,1.83522094028926,,1.7623947125,G4520,WICS 기술하드웨어와장비,44599486,34263,0.08,96.82,1,G45,IT,167,24,70066806,G45,,small
227610,아우딘퓨쳐스,1845,-50,-2.64,KOSDAQ,화학,40919974560,,1121,0,0,2021-09-24,,2.00588110588235,,1.01287065742574,G2520,WICS 내구소비재와의류,49360418,19642,0.04,99.75,1,G25,경기관련소비재,141,7,10645847,G25,,small
005030,부산주공,717,-26,-3.5,KOSPI,운수장비,40761103689,,469,0,0,2021-09-24,,1.53237231913534,,0.266935846031434,G2510,WICS 자동차와부품,88703179,29756,0.03,99.45,1,G25,경기관련소비재,114,3,41500147,G25,,small
323230,엠에프엠코리아,2010,25,1.26,KOSDAQ,섬유·의류,40746036600,,1419,0,0,2021-09-24,,1.61051528063241,58.2086237142857,0.414929089613035,G2520,WICS 내구소비재와의류,49360418,37894,0.08,98.66,1,G25,경기관련소비재,123,7,18852644,G25,,small
009140,경인전자,25800,-500,-1.9,KOSPI,전기전자,40526562600,1033,34421,250,0.97,2021-09-24,28.9475447142857,0.749104669131238,,1.94839243269231,G4535,WICS 전자와 전기제품,72412941,14184,0.02,99.18,1,G45,IT,51,2,549779,G45,0.0259,small
071950,코아스,1310,30,2.34,KOSPI,기타제조업,40488445100,,771,0,0,2021-09-24,,1.68701854583333,20.24422255,0.412305958248473,G2010,WICS 자본재,124006699,29557,0.02,99.32,1,G20,산업재,267,18,22562263,G20,,small
090740,연이비앤티,2105,0,0,KOSDAQ,IT부품,40260402610,,471,0,0,2021-09-24,,2.66625182847682,,0.150675159468563,G4540,WICS 디스플레이,17095003,19325,0.11,99.69,1,G45,IT,87,10,9180519,G45,,small
134060,이퓨쳐,8440,-250,-2.88,KOSDAQ,출판·매체복제,40252470000,122,3812,0,0,2021-09-24,69.18,2.21167417582418,40.25247,3.76191308411215,G2560,WICS 교육서비스,1841806,25762,1.4,99.5,1,G25,경기관련소비재,18,6,3052320,G25,0.032,small
002680,한탑,1410,-20,-1.4,KOSDAQ,음식료·담배,39860683080,,2172,0,0,2021-09-24,,0.674461642639594,,0.515662135575679,G3020,"WICS 식품,음료,담배",30382851,18735,0.06,100.48,1,G30,필수소비재,87,6,13286894,G30,,small
131100,스카이이앤엠,960,-31,-3.13,KOSDAQ,유통,39629956800,,516,0,0,2021-09-24,,1.86,,,G1510,WICS 소재,130796768,37648,0.03,99.27,1,G15,소재,188,8,39217145,G15,,small
073190,듀오백,3300,-50,-1.49,KOSDAQ,기타제조,39494532000,66,2342,0,0,2021-09-24,56.42076,1.41557462365591,8.97603,0.895567619047619,G2010,WICS 자본재,124006699,18957,0.02,99.67,1,G20,산업재,285,18,5744659,G20,0.0251,small
101400,엔시트론,1220,0,0,KOSDAQ,반도체,39401008980,,539,0,0,2021-09-24,,2.26442580344828,,3.64824157222222,,,,,,,,,,,,,,,small
001420,태원물산,5150,-80,-1.53,KOSPI,운수장비,3.914e+10,,4160,50,0.97,2021-09-24,,1.23860759493671,78.28,2.40122699386503,G2510,WICS 자동차와부품,88703179,21918,0.02,99.74,1,G25,경기관련소비재,124,3,4256000,G25,,small
110020,전진바이오팜,6150,30,0.49,KOSDAQ,화학,38999419350,,1867,0,0,2021-09-24,,3.45127604867257,,9.99985111538462,G1510,WICS 소재,130796768,34709,0.03,99.51,1,G15,소재,197,8,5643818,G15,,small
010640,진양폴리,3820,-25,-0.65,KOSPI,화학,3.82e+10,161,2691,125,3.27,2021-09-24,23.875,1.42007434944238,14.1481481481482,1.02964959568733,G1510,WICS 소재,130796768,19100,0.01,99.89,1,G15,소재,216,8,5e+06,G15,0.0595,small
083470,이엠앤아이,1390,0,0,KOSDAQ,IT부품,38120075850,,215,0,0,2021-09-24,,6.93092288181818,,3.73726233823529,,,,,,,,,,,,,,,small
026910,광진실업,5880,-80,-1.34,KOSDAQ,금속,37663781400,,3881,0,0,2021-09-24,,1.5126016626506,,0.875901893023256,G1510,WICS 소재,130796768,19209,0.01,99.88,1,G15,소재,215,8,3266757,G15,,small
099520,ITX-AI,1285,0,0,KOSDAQ,통신장비,37652662655,,793,0,0,2021-09-24,,1.60224096404255,,1.17298014501558,,,,,,,,,,,,,,,small
054410,케이피티유,7430,-270,-3.51,KOSDAQ,금속,37595800000,,5737,0,0,2021-09-24,,1.29640689655172,62.6596666666667,1.45157528957529,G1510,WICS 소재,130796768,18422,0.01,99.94,1,G15,소재,219,8,2479400,G15,,small
089530,에이티세미콘,2490,-340,-12.01,KOSDAQ,반도체,37257476580,,2403,0,0,2021-09-24,,0.955319912307692,2.38829978076923,0.287702521853282,G4530,WICS 반도체와반도체장비,431176010,53968,0.01,99.86,1,G45,IT,99,0,21673989,G45,,small
121850,코이즈,2400,35,1.48,KOSDAQ,IT부품,37198257600,,1083,0,0,2021-09-24,,2.2274405748503,19.5780303157895,1.00535831351351,G4540,WICS 디스플레이,17095003,19715,0.12,99.58,1,G45,IT,86,10,8214615,G45,,small
175140,인포마크,7160,-340,-4.53,KOSDAQ,통신장비,36331902080,,1340,0,0,2021-09-24,,6.15794950508475,4.32522643809524,0.835216139770115,,,,,,,,,,,,,,,small
052770,아이톡시,2890,0,0,KOSDAQ,디지털컨텐츠,36099215420,,354,0,0,2021-09-24,,8.2177840661017,,5.57297999885057,,,,,,,,,,,,,,,small
020400,대동금속,11300,-900,-7.38,KOSDAQ,금속,36037575800,585,13796,60,0.53,2021-09-24,19.32,1.00104377222222,4.34187660240964,0.324370619261926,G2510,WICS 자동차와부품,88703179,10811,0.01,99.85,1,G25,경기관련소비재,130,3,956750,G25,0.0518,small
